,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
115,https://www.sgcarmart.com/used_cars/info.php?ID=1012721&DL=3350,BMW,161988,24130,28-Sep-17,59800,2017,1210,Auto,73047,18/4/2022,49363,61109,50000,1984,1998,1540,1,Luxury Sedan
116,https://www.sgcarmart.com/used_cars/info.php?ID=962512&DL=2494,Mazda,71300,12110,29-Dec-16,68989,2016,1786,Auto,45018,18/4/2022,26276,28787,54200,1700,2488,1515,1,Luxury Sedan
117,https://www.sgcarmart.com/used_cars/info.php?ID=1046460&DL=1290,Toyota,93800,9830,20-Feb-12,87576,2011,1802,Auto,57814,18/4/2022,40879,40879,60586,3468,2362,1730,1,MPV
118,https://www.sgcarmart.com/used_cars/info.php?ID=1090268&DL=3878,Honda,21888,9370,19-Aug-09,136883,2009,767,Auto,6854,18/4/2022,13892,13892,14664,850,1339,1010,3,Hatchback
119,https://www.sgcarmart.com/used_cars/info.php?ID=1083843&DL=4018,BMW,48800,9540,30-May-07,130000,2007,2694,Auto,26850,18/4/2022,52827,58110,52491,1856,2497,1600,3,Luxury Sedan
120,https://www.sgcarmart.com/used_cars/info.php?ID=1068827&DL=2875,Porsche,280800,42370,2-Dec-08,88000,2008,4654,Auto,20911,18/4/2022,197924,197924,31553,2403,3600,1765,,Sports Car
121,https://www.sgcarmart.com/used_cars/info.php?ID=1080292&DL=2875,Toyota,56800,13050,24-Nov-15,33000,2015,742,Auto,32909,18/4/2022,19589,19589,56001,1310,1598,1205,1,Mid-Sized Sedan
122,https://www.sgcarmart.com/used_cars/info.php?ID=1090283&DL=3803,Toyota,22000,9650,29-Jul-09,183000,2009,889,Auto,6955,18/4/2022,12717,12717,15256,820,1497,1095,3,Mid-Sized Sedan
123,https://www.sgcarmart.com/used_cars/info.php?ID=1090784&DL=3642,Toyota,9388,9870,16-Apr-08,147000,2008,1039,Auto,3734,18/4/2022,16994,16994,19637,33,1598,1195,4,Mid-Sized Sedan
124,https://www.sgcarmart.com/used_cars/info.php?ID=1087205&DL=4156,Honda,93888,11320,27-Dec-19,25000,2019,682,Auto,35451,18/4/2022,22514,13520,32889,2803,1496,1130,1,Stationwagon
125,https://www.sgcarmart.com/used_cars/info.php?ID=1068682&DL=4052,Audi,145800,16440,28-Feb-11,,2011,5047,Auto,40428,18/4/2022,96456,96456,45586,2929,4163,1800,4,Sports Car
126,https://www.sgcarmart.com/used_cars/info.php?ID=1077218&DL=3471,Mitsubishi,55800,10410,12-Jan-17,80000,2016,738,Auto,31852,18/4/2022,13021,13021,48000,1704,1590,1284,1,Mid-Sized Sedan
127,https://www.sgcarmart.com/used_cars/info.php?ID=1090217&DL=1001,Ford,52800,10360,21-Sep-16,77844,2016,392,Auto,32495,18/4/2022,18844,13844,51506,1612,999,1345,2,Stationwagon
128,https://www.sgcarmart.com/used_cars/info.php?ID=1083292&DL=2277,Toyota,44800,11880,9-Nov-15,68106,2015,682,Auto,23196,18/4/2022,13800,5000,56001,1276,1496,1090,2,Mid-Sized Sedan
129,https://www.sgcarmart.com/used_cars/info.php?ID=1076754&DL=2469,Hyundai,77800,9780,8-Aug-19,,2019,738,Auto,28966,18/4/2022,12631,12631,26667,2645,1591,1345,1,Mid-Sized Sedan
130,https://www.sgcarmart.com/used_cars/info.php?ID=1090059&DL=3544,Skoda,78000,9700,30-Jul-10,169000,2009,1433,Auto,26983,18/4/2022,27317,27317,33568,2922,1984,1485,4,Stationwagon
131,https://www.sgcarmart.com/used_cars/info.php?ID=1090631&DL=3133,Mercedes-Benz,238800,26360,24-Jul-19,13000,2019,1202,Auto,96898,18/4/2022,68000,94400,35906,2650,1991,1685,1,Sports Car
132,https://www.sgcarmart.com/used_cars/info.php?ID=1084993&DL=4123,Toyota,58800,7290,12-May-10,123000,2010,890,Auto,26525,18/4/2022,16716,16716,32875,2923,1598,1195,3,Mid-Sized Sedan
133,https://www.sgcarmart.com/used_cars/info.php?ID=1085186&DL=1344,Toyota,26800,9800,11-Jan-10,,2009,965,Auto,8850,18/4/2022,17853,17853,16184,973,1598,1195,4,Mid-Sized Sedan
134,https://www.sgcarmart.com/used_cars/info.php?ID=1090830&DL=3966,Mercedes-Benz,105800,18700,25-Feb-16,130688,2015,1202,Auto,64948,18/4/2022,52959,67327,54920,1101,1991,1680,1,Luxury Sedan
135,https://www.sgcarmart.com/used_cars/info.php?ID=1081939&DL=3222,Toyota,112800,13770,12-Mar-19,25000,2019,1210,Auto,51116,18/4/2022,31126,35577,35403,2191,1998,1520,1,Luxury Sedan
136,https://www.sgcarmart.com/used_cars/info.php?ID=1085976&DL=3946,Nissan,56800,9420,22-Jan-18,105000,2017,508,Auto,30907,18/4/2022,13622,5000,47112,2098,1198,1048,1,Hatchback
137,https://www.sgcarmart.com/used_cars/info.php?ID=1090686&DL=1032,Honda,97800,15760,22-May-17,101973,2017,1630,Auto,54012,18/4/2022,30764,35070,54406,1858,2356,1855,1,MPV
138,https://www.sgcarmart.com/used_cars/info.php?ID=1078392&DL=2389,Porsche,240000,23980,12-Aug-13,147000,2012,2042,Auto,,18/4/2022,72806,103051,,0,2706,1415,2,Sports Car
139,https://www.sgcarmart.com/used_cars/info.php?ID=1089455&DL=2642,Honda,76800,10370,6-Jun-19,51088,2019,578,Auto,23486,18/4/2022,15621,5621,27000,2593,1318,1052,1,Hatchback
140,https://www.sgcarmart.com/used_cars/info.php?ID=1071396&DL=2726,Volkswagen,65800,15810,9-Nov-15,32000,2015,508,Auto,32748,18/4/2022,18984,18984,57301,1276,1197,1222,1,Hatchback
141,https://www.sgcarmart.com/used_cars/info.php?ID=1053286&DL=2296,Mercedes-Benz,42800,26000,23-May-13,92000,2013,740,Auto,24376,18/4/2022,33757,28757,78301,399,1595,1505,1,Sports Car
142,https://www.sgcarmart.com/used_cars/info.php?ID=1065013&DL=1000,BMW,141800,13530,18-Jun-21,15000,2021,684,Auto,71093,18/4/2022,31057,35480,48510,3315,1499,1340,1,Hatchback
143,https://www.sgcarmart.com/used_cars/info.php?ID=1090756&DL=1000,Hyundai,40800,8830,1-Dec-11,170000,2011,812,Auto,22077,18/4/2022,11730,11730,23883,1672,1591,1267,4,Mid-Sized Sedan
144,https://www.sgcarmart.com/used_cars/info.php?ID=1090836&DL=1000,BMW,139800,15050,2-Mar-12,96000,2011,2598,Auto,53843,18/4/2022,77746,77746,57955,3378,2979,1660,2,Sports Car
145,https://www.sgcarmart.com/used_cars/info.php?ID=1079578&DL=4140,Honda,105800,12020,13-Dec-19,20500,2019,682,Auto,45857,18/4/2022,25314,27440,33009,2769,1496,1360,1,MPV
146,https://www.sgcarmart.com/used_cars/info.php?ID=1088528&DL=1009,Honda,20500,9310,24-Nov-09,130779,2008,887,Auto,6573,18/4/2022,18489,18489,14920,792,1496,1160,2,Stationwagon
147,https://www.sgcarmart.com/used_cars/info.php?ID=1090042&DL=1000,Mitsubishi,75800,11030,11-Mar-09,161000,2008,1028,Manual,17678,18/4/2022,14012,1986,25727,2190,1584,1132,4,Mid-Sized Sedan
148,https://www.sgcarmart.com/used_cars/info.php?ID=1082939&DL=3498,Volkswagen,125800,12300,28-Jul-21,12129,2020,392,Auto,61119,18/4/2022,22377,23328,47010,3384,999,1369,1,SUV
149,https://www.sgcarmart.com/used_cars/info.php?ID=1063453&DL=2440,Honda,92800,10210,11-Nov-20,15000,2019,682,Auto,38770,18/4/2022,20407,10570,35990,3103,1496,1130,1,Stationwagon
150,https://www.sgcarmart.com/used_cars/info.php?ID=1072773&DL=1136,Honda,56800,11260,13-Oct-16,131600,2016,684,Auto,32698,18/4/2022,17519,12519,53334,1614,1497,1096,1,Mid-Sized Sedan
151,https://www.sgcarmart.com/used_cars/info.php?ID=1048873&DL=2349,Mercedes-Benz,168800,18380,26-Mar-20,18500,2019,586,Auto,58855,18/4/2022,38408,45772,30890,2592,1332,1445,1,Stationwagon
152,https://www.sgcarmart.com/used_cars/info.php?ID=1085205&DL=3911,Toyota,126800,12670,31-Jul-12,,2012,1638,Auto,,18/4/2022,41600,41600,,0,2362,1880,3,MPV
153,https://www.sgcarmart.com/used_cars/info.php?ID=1087747&DL=2976,Mazda,35800,12540,31-Jul-14,108255,2014,1210,Auto,22927,18/4/2022,19276,14276,63001,822,1998,1535,3,MPV
154,https://www.sgcarmart.com/used_cars/info.php?ID=1061179&DL=2296,BMW,298800,29920,25-Mar-20,24999,2019,1210,Auto,115812,18/4/2022,83681,122626,34900,2591,1998,1765,1,Luxury Sedan
155,https://www.sgcarmart.com/used_cars/info.php?ID=1089601&DL=1428,Mercedes-Benz,176800,19690,9-Mar-20,35000,2019,586,Auto,58069,18/4/2022,36294,42812,32889,2563,1332,1420,1,Luxury Sedan
156,https://www.sgcarmart.com/used_cars/info.php?ID=1090235&DL=2689,Toyota,69777,16760,29-Jun-15,79125,2015,1638,Auto,45037,18/4/2022,28854,32396,75000,1155,2362,1790,2,MPV
157,https://www.sgcarmart.com/used_cars/info.php?ID=1077692&DL=2440,Kia,92800,10330,26-Nov-20,13000,2019,392,Auto,38270,18/4/2022,17754,7754,37690,3137,998,1185,1,SUV
158,https://www.sgcarmart.com/used_cars/info.php?ID=1090744&DL=3597,Toyota,73888,9800,2-Nov-09,151626,2009,2636,Auto,28286,18/4/2022,27883,27883,37502,2738,2694,1705,3,SUV
159,https://www.sgcarmart.com/used_cars/info.php?ID=1078624&DL=3049,Volkswagen,136800,14150,28-Oct-20,17000,2019,976,Auto,56844,18/4/2022,28711,32196,41001,3109,1798,1480,1,Luxury Sedan
160,https://www.sgcarmart.com/used_cars/info.php?ID=1082760&DL=1073,Mitsubishi,113800,14670,1-Apr-19,39000,2018,1210,Auto,42205,18/4/2022,22455,23437,35403,2223,1998,1480,1,SUV
161,https://www.sgcarmart.com/used_cars/info.php?ID=1090575&DL=3757,Mercedes-Benz,151800,18220,28-Jun-19,71000,2019,740,Auto,59557,18/4/2022,35203,41285,39728,2624,1595,1490,2,Luxury Sedan
162,https://www.sgcarmart.com/used_cars/info.php?ID=1089989&DL=2953,Toyota,81800,12360,8-Feb-18,66200,2017,976,Auto,42279,18/4/2022,19955,19955,47002,2095,1798,1355,2,MPV
163,https://www.sgcarmart.com/used_cars/info.php?ID=1035422&DL=2493,BMW,115800,13050,9-Mar-11,97000,2010,2834,Auto,40440,18/4/2022,69997,69997,45586,2920,2979,1825,2,Sports Car
164,https://www.sgcarmart.com/used_cars/info.php?ID=1090844&DL=3175,BMW,128800,12870,22-Jun-12,113000,2012,1210,Auto,,18/4/2022,48562,48562,,0,1997,1620,2,Luxury Sedan
165,https://www.sgcarmart.com/used_cars/info.php?ID=1090421&DL=4182,Mazda,53800,7640,5-May-09,179000,2009,965,Auto,18423,18/4/2022,20018,15245,26175,2557,1598,1275,4,Mid-Sized Sedan
166,https://www.sgcarmart.com/used_cars/info.php?ID=1064611&DL=2659,Mercedes-Benz,126800,15720,4-Apr-19,43508,2018,586,Auto,50644,18/4/2022,30464,34650,35403,2226,1332,1365,2,Hatchback
167,https://www.sgcarmart.com/used_cars/info.php?ID=1088103&DL=3648,Mercedes-Benz,187777,20890,25-Jul-19,,2018,1202,Auto,82477,18/4/2022,55425,71765,39406,2651,1991,1615,1,Luxury Sedan
168,https://www.sgcarmart.com/used_cars/info.php?ID=1042618&DL=3813,Subaru,288888,,18-Jan-19,20000,2016,1206,Manual,,18/4/2022,45683,55957,30959,2430,1994,1510,1,Sports Car
169,https://www.sgcarmart.com/used_cars/info.php?ID=1087517&DL=3863,Porsche,301800,32580,24-Mar-20,18787,2019,1194,Auto,88713,18/4/2022,63630,86534,30012,2590,1984,1795,2,SUV
170,https://www.sgcarmart.com/used_cars/info.php?ID=1081485&DL=1001,Toyota,14900,8870,23-Dec-08,194766,2008,958,Auto,4631,18/4/2022,11900,8329,13786,609,1497,1095,3,Mid-Sized Sedan
171,https://www.sgcarmart.com/used_cars/info.php?ID=1090966&DL=4004,Mitsubishi,153000,24930,6-Jun-08,,2008,1694,Auto,23263,18/4/2022,37772,37772,37906,2228,1998,1540,,Sports Car
172,https://www.sgcarmart.com/used_cars/info.php?ID=1074571&DL=1001,Kia,62800,10130,14-Nov-17,89090,2017,738,Auto,32720,18/4/2022,12690,12690,41617,2011,1591,1295,1,Mid-Sized Sedan
173,https://www.sgcarmart.com/used_cars/info.php?ID=1074432&DL=2291,Mercedes-Benz,225800,25000,19-Mar-20,8131,2019,1202,Auto,65452,18/4/2022,45410,55574,30012,2585,1991,1555,2,Sports Car
174,https://www.sgcarmart.com/used_cars/info.php?ID=1088307&DL=3996,Mazda,44800,11870,30-Jul-15,78800,2015,682,Auto,25940,18/4/2022,16686,11686,55889,1186,1496,1321,3,Mid-Sized Sedan
175,https://www.sgcarmart.com/used_cars/info.php?ID=1040262&DL=2875,Maserati,229800,24080,16-Dec-11,16000,2011,5533,Auto,57814,18/4/2022,114252,114252,60586,3468,4691,1980,4,Sports Car
176,https://www.sgcarmart.com/used_cars/info.php?ID=1085005&DL=2097,Toyota,93888,10220,8-Sep-20,33522,2020,682,Auto,39900,18/4/2022,16264,16264,33000,3040,1496,1100,1,Mid-Sized Sedan
177,https://www.sgcarmart.com/used_cars/info.php?ID=1083990&DL=1000,Land,190000,26460,26-Dec-17,80000,2015,1212,Auto,91761,18/4/2022,59372,78870,57501,2072,1999,1841,2,SUV
178,https://www.sgcarmart.com/used_cars/info.php?ID=1090355&DL=2651,Mercedes-Benz,72800,,15-Jun-12,50680,2011,3164,Auto,52738,18/4/2022,102800,102800,86889,37,3498,1975,2,Luxury Sedan
179,https://www.sgcarmart.com/used_cars/info.php?ID=1086318&DL=2885,Honda,49800,9220,11-Sep-07,115000,2007,1467,Auto,27192,18/4/2022,19547,21502,50355,1948,1799,1219,2,Mid-Sized Sedan
180,https://www.sgcarmart.com/used_cars/info.php?ID=1077308&DL=1441,Toyota,69800,11460,20-May-08,,2008,3332,Auto,23577,18/4/2022,47180,47180,38712,2221,2994,1620,3,Luxury Sedan
181,https://www.sgcarmart.com/used_cars/info.php?ID=1081927&DL=1344,Audi,40800,14850,20-May-14,,2014,624,Auto,24276,18/4/2022,30416,19583,60002,761,1395,1310,3,Luxury Sedan
182,https://www.sgcarmart.com/used_cars/info.php?ID=1040497&DL=3588,Maserati,119800,17020,15-May-09,110000,2009,6539,Auto,24924,18/4/2022,131306,131306,35411,2557,4691,1990,5,Sports Car
183,https://www.sgcarmart.com/used_cars/info.php?ID=1071772&DL=3084,Mitsubishi,56500,8030,21-Aug-09,128256,2009,954,Auto,18423,18/4/2022,13719,13719,26175,2557,1584,1162,3,Mid-Sized Sedan
184,https://www.sgcarmart.com/used_cars/info.php?ID=1081417&DL=1238,Mercedes-Benz,137800,17020,22-Feb-19,43000,2018,586,Auto,56061,18/4/2022,36002,42403,35403,2193,1332,1375,2,Hatchback
185,https://www.sgcarmart.com/used_cars/info.php?ID=1090254&DL=3476,Toyota,134888,16230,31-May-19,48100,2019,1210,Auto,59640,18/4/2022,33306,38629,48209,2587,1998,1695,2,SUV
186,https://www.sgcarmart.com/used_cars/info.php?ID=1090925&DL=3418,MINI,98888,11810,9-Sep-10,65500,2010,890,Auto,26960,18/4/2022,28183,28183,32190,3043,1598,1155,2,Sports Car
187,https://www.sgcarmart.com/used_cars/info.php?ID=1090297&DL=1194,Honda,82000,12100,29-Jun-18,53113,2016,682,Auto,33001,18/4/2022,22798,13918,36159,2250,1496,1190,2,SUV
188,https://www.sgcarmart.com/used_cars/info.php?ID=1082954&DL=3495,BMW,99800,20400,30-Mar-16,45000,2016,1210,Auto,40273,18/4/2022,33219,38507,38610,1126,1997,1365,2,Sports Car
189,https://www.sgcarmart.com/used_cars/info.php?ID=1090553&DL=4025,Honda,86800,10890,23-Dec-19,38000,2019,578,Auto,29930,18/4/2022,16207,6207,32889,2799,1317,1030,1,Hatchback
190,https://www.sgcarmart.com/used_cars/info.php?ID=1078848&DL=1028,Jaguar,79800,15830,27-May-15,93000,2014,1212,Auto,63126,18/4/2022,49476,61267,75002,1133,1999,1873,2,Luxury Sedan
191,https://www.sgcarmart.com/used_cars/info.php?ID=1090647&DL=1290,Toyota,246800,23880,17-May-21,7582,2020,2026,Auto,99409,18/4/2022,48490,59886,60001,3293,2693,2100,1,SUV
192,https://www.sgcarmart.com/used_cars/info.php?ID=906428&DL=3108,Mitsubishi,11900,14150,20-Feb-08,,2007,1026,Auto,3543,18/4/2022,16671,18339,21061,1,1499,1313,2,Mid-Sized Sedan
193,https://www.sgcarmart.com/used_cars/info.php?ID=1090605&DL=4149,Mercedes-Benz,190000,22480,17-Oct-19,49000,2019,740,Auto,59020,18/4/2022,36204,42686,36001,2713,1595,1490,1,Luxury Sedan
194,https://www.sgcarmart.com/used_cars/info.php?ID=1087435&DL=2757,Porsche,298888,30780,14-Aug-12,119000,2012,3068,Auto,71806,18/4/2022,85341,85341,73954,3528,3436,1425,4,Sports Car
195,https://www.sgcarmart.com/used_cars/info.php?ID=1088733&DL=2429,Mercedes-Benz,114800,18190,24-May-17,92000,2017,740,Auto,60277,18/4/2022,37239,44135,53300,1860,1595,1425,1,Luxury Sedan
196,https://www.sgcarmart.com/used_cars/info.php?ID=1084860&DL=1418,Honda,133800,12960,29-Mar-22,55,2021,682,Auto,78388,18/4/2022,23271,9580,71556,3315,1496,1250,1,SUV
197,https://www.sgcarmart.com/used_cars/info.php?ID=1070400&DL=2563,Mercedes-Benz,138888,16420,4-Oct-10,149387,2010,1169,Auto,29546,18/4/2022,59434,59434,34935,3072,1796,1575,3,Sports Car
198,https://www.sgcarmart.com/used_cars/info.php?ID=1071210&DL=1344,Hyundai,47800,,15-Oct-08,98700,2008,1033,Auto,,18/4/2022,11390,6901,30284,2346,1591,1264,2,Mid-Sized Sedan
199,https://www.sgcarmart.com/used_cars/info.php?ID=1081798&DL=3133,Honda,74800,10890,25-Sep-09,,2009,2116,Auto,21942,18/4/2022,30035,30035,31933,2190,2354,1555,4,Luxury Sedan
200,https://www.sgcarmart.com/used_cars/info.php?ID=1084589&DL=2202,Honda,127800,18160,28-Jan-10,,2008,1573,Manual,24924,18/4/2022,35228,35228,35411,2557,1998,1270,4,Sports Car
201,https://www.sgcarmart.com/used_cars/info.php?ID=990191&DL=1000,BMW,200000,50630,16-Mar-15,29000,2014,2362,Auto,85087,18/4/2022,74093,105368,75200,735,2979,1560,2,Sports Car
202,https://www.sgcarmart.com/used_cars/info.php?ID=1089717&DL=2792,Suzuki,18888,9880,17-Mar-09,148581,2009,952,Auto,4881,18/4/2022,14240,14240,12763,372,1490,1060,6,Hatchback
203,https://www.sgcarmart.com/used_cars/info.php?ID=1086154&DL=4145,Volkswagen,25800,15080,13-Jun-13,140000,2012,620,Auto,18304,18/4/2022,21899,16899,78301,400,1390,1536,3,MPV
204,https://www.sgcarmart.com/used_cars/info.php?ID=1054311&DL=3324,Honda,97666,14040,25-May-99,250000,1999,1110,Manual,17756,18/4/2022,22557,31580,25525,2223,1595,,,Sports Car
205,https://www.sgcarmart.com/used_cars/info.php?ID=1084918&DL=3837,Nissan,278888,43630,7-Sep-08,55000,2008,5090,Auto,21334,18/4/2022,89422,89422,33377,2319,3799,1740,5,Sports Car
206,https://www.sgcarmart.com/used_cars/info.php?ID=1070789&DL=3723,Mercedes-Benz,117800,11930,16-Oct-13,148800,2013,740,Auto,55956,18/4/2022,28156,21419,56670,3286,1595,1430,4,Luxury Sedan
207,https://www.sgcarmart.com/used_cars/info.php?ID=1042263&DL=2690,Honda,79800,9590,6-Apr-20,18374,2019,578,Auto,29890,18/4/2022,16688,6688,31210,2593,1317,1030,1,Hatchback
208,https://www.sgcarmart.com/used_cars/info.php?ID=1090508&DL=1194,Toyota,14800,8680,12-May-09,,2009,965,Auto,4699,18/4/2022,17500,17500,13786,608,1598,1195,3,Mid-Sized Sedan
209,https://www.sgcarmart.com/used_cars/info.php?ID=1090413&DL=2397,Toyota,25800,9690,16-Dec-09,150000,2009,965,Auto,8515,18/4/2022,17853,17853,15988,947,1598,1195,4,Mid-Sized Sedan
210,https://www.sgcarmart.com/used_cars/info.php?ID=1090012&DL=3750,Kia,86800,9530,14-Aug-20,46000,2019,738,Auto,38637,18/4/2022,14882,14882,33000,3016,1591,1287,1,Mid-Sized Sedan
211,https://www.sgcarmart.com/used_cars/info.php?ID=1085653&DL=3709,Mercedes-Benz,121800,12230,22-Nov-13,78000,2013,740,Auto,58936,18/4/2022,28156,21419,59179,3318,1595,1430,4,Luxury Sedan
212,https://www.sgcarmart.com/used_cars/info.php?ID=1084224&DL=3900,Audi,87800,18410,29-Jul-15,64000,2014,1194,Auto,54695,18/4/2022,44903,54865,60101,1185,1984,1830,1,SUV
213,https://www.sgcarmart.com/used_cars/info.php?ID=1090074&DL=1123,Mercedes-Benz,54800,23090,13-Jun-13,149173,2013,1202,Auto,38800,18/4/2022,49617,56464,67304,400,1991,1680,2,Luxury Sedan
214,https://www.sgcarmart.com/used_cars/info.php?ID=1090187&DL=3283,BMW,157800,14330,17-Nov-21,4500,2021,684,Auto,107415,18/4/2022,34901,40862,85000,3474,1499,1400,1,Hatchback
215,https://www.sgcarmart.com/used_cars/info.php?ID=1087490&DL=3873,BMW,169800,25270,28-Nov-16,,2016,1210,Auto,98930,18/4/2022,74664,106396,53001,1679,1998,1680,1,Luxury Sedan
216,https://www.sgcarmart.com/used_cars/info.php?ID=1090534&DL=3048,Mercedes-Benz,77800,11050,4-Jan-10,142000,2009,1266,Auto,24924,18/4/2022,52996,52996,35411,2557,1796,1650,2,Luxury Sedan
217,https://www.sgcarmart.com/used_cars/info.php?ID=1083439&DL=1000,Bentley,618000,63030,25-Jun-19,31000,2018,3940,Auto,273164,18/4/2022,198778,329801,35906,2621,3993,2417,1,Luxury Sedan
218,https://www.sgcarmart.com/used_cars/info.php?ID=1089194&DL=3416,Toyota,67500,15420,27-Oct-15,130037,2015,1196,Auto,37586,18/4/2022,28041,26258,58190,1283,1986,1610,2,SUV
219,https://www.sgcarmart.com/used_cars/info.php?ID=1083768&DL=1194,Toyota,15800,10880,2-Dec-08,,2008,2293,Auto,4847,18/4/2022,37959,37959,16689,517,2362,1770,3,MPV
220,https://www.sgcarmart.com/used_cars/info.php?ID=1070453&DL=2200,Toyota,283988,24620,11-Feb-22,88,2021,1792,Auto,147795,18/4/2022,62390,84302,86102,3558,2493,2210,1,MPV
221,https://www.sgcarmart.com/used_cars/info.php?ID=1090491&DL=3541,Volkswagen,66800,14560,12-Nov-15,102000,2015,620,Auto,40047,18/4/2022,26894,29652,58190,1279,1390,1551,2,SUV
222,https://www.sgcarmart.com/used_cars/info.php?ID=1083926&DL=1000,Suzuki,72800,8690,30-Sep-10,,2008,883,Manual,26960,18/4/2022,13661,13661,32190,3043,1586,1060,5,Hatchback
223,https://www.sgcarmart.com/used_cars/info.php?ID=1077494&DL=1068,Toyota,30800,7590,9-May-06,,2006,1113,Auto,18493,18/4/2022,15950,17545,45578,1460,1598,1115,2,Mid-Sized Sedan
224,https://www.sgcarmart.com/used_cars/info.php?ID=1090528&DL=3840,Mercedes-Benz,209888,23970,20-Dec-19,12188,2019,1202,Auto,64943,18/4/2022,42706,51789,34000,2796,1991,1570,2,Luxury Sedan
225,https://www.sgcarmart.com/used_cars/info.php?ID=1089788&DL=1000,Honda,89888,11930,26-Apr-19,56844,2018,682,Auto,32452,18/4/2022,21553,12175,33199,2562,1496,1190,1,SUV
226,https://www.sgcarmart.com/used_cars/info.php?ID=1090171&DL=3093,Porsche,347800,39640,18-Oct-19,19000,2019,1200,Auto,105324,18/4/2022,71490,100682,39728,2714,1988,1365,3,Sports Car
227,https://www.sgcarmart.com/used_cars/info.php?ID=1065957&DL=1344,Audi,153800,16120,31-May-12,129000,2011,2380,Auto,57814,18/4/2022,75879,75879,60586,3468,2995,1785,3,Luxury Sedan
228,https://www.sgcarmart.com/used_cars/info.php?ID=1090169&DL=3662,Toyota,34800,10490,12-Aug-10,,2010,1452,Auto,10920,18/4/2022,26443,26443,16457,1189,1998,1530,2,Luxury Sedan
229,https://www.sgcarmart.com/used_cars/info.php?ID=1067901&DL=3049,Toyota,78800,11330,27-Apr-09,161000,2008,2634,Auto,22968,18/4/2022,36897,36897,33018,2223,2693,1920,3,SUV
230,https://www.sgcarmart.com/used_cars/info.php?ID=1090930&DL=3418,BMW,92888,50580,13-May-13,,2013,2362,Auto,52778,18/4/2022,77959,77959,94890,369,2979,1750,4,Luxury Sedan
231,https://www.sgcarmart.com/used_cars/info.php?ID=1087907&DL=2913,Jaguar,105800,17430,13-May-16,69534,2015,1212,Auto,68745,18/4/2022,54298,69737,49000,1464,1999,1660,1,Luxury Sedan
232,https://www.sgcarmart.com/used_cars/info.php?ID=1016623&DL=1428,Mercedes-Benz,216988,21050,23-Jul-21,20,2020,586,Auto,88054,18/4/2022,37068,43896,59501,3379,1332,1725,1,SUV
233,https://www.sgcarmart.com/used_cars/info.php?ID=1090951&DL=3441,Toyota,115988,11360,13-Apr-22,88,2021,392,Auto,76686,18/4/2022,18690,5000,72996,3320,996,,1,SUV
234,https://www.sgcarmart.com/used_cars/info.php?ID=1090148&DL=2282,Volvo,119800,18470,28-Jul-17,69700,2017,1176,Auto,59881,18/4/2022,37616,44663,50001,1924,1969,1716,1,Luxury Sedan
235,https://www.sgcarmart.com/used_cars/info.php?ID=1075360&DL=2425,Honda,69888,9080,26-Dec-09,115698,2009,1271,Auto,30244,18/4/2022,26481,26481,39313,2802,1799,1219,2,Mid-Sized Sedan
236,https://www.sgcarmart.com/used_cars/info.php?ID=1089997&DL=4091,Hyundai,118888,12690,24-May-21,11422,2021,742,Auto,43175,18/4/2022,21315,6841,41801,3320,1598,1280,1,Mid-Sized Sedan
237,https://www.sgcarmart.com/used_cars/info.php?ID=1090991&DL=2792,Toyota,119999,11760,22-Jul-21,8325,2021,742,Auto,58331,18/4/2022,21568,22196,45001,3378,1598,1315,1,Mid-Sized Sedan
238,https://www.sgcarmart.com/used_cars/info.php?ID=1090474&DL=3318,Hyundai,115800,12110,25-Aug-21,15600,2021,742,Auto,47433,18/4/2022,18838,5000,46689,3411,1598,1280,1,Mid-Sized Sedan
239,https://www.sgcarmart.com/used_cars/info.php?ID=1089162&DL=2175,Audi,58800,23100,27-Dec-13,50400,2013,976,Auto,34062,18/4/2022,37494,39492,73010,613,1798,1335,2,Sports Car
240,https://www.sgcarmart.com/used_cars/info.php?ID=1001820&DL=2927,Cadillac,116000,13320,27-Jan-11,110000,2010,3922,Auto,35460,18/4/2022,38986,38986,40714,3163,3564,1798,3,Luxury Sedan
241,https://www.sgcarmart.com/used_cars/info.php?ID=1017394&DL=3722,Honda,57800,11950,17-Aug-16,97351,2016,684,Auto,32388,18/4/2022,17112,12112,55200,1559,1498,1046,1,Hatchback
242,https://www.sgcarmart.com/used_cars/info.php?ID=1088572&DL=3808,Bentley,868000,71600,9-Dec-21,3000,2021,3944,Auto,343586,18/4/2022,212612,354702,80401,3495,3996,2523,1,SUV
243,https://www.sgcarmart.com/used_cars/info.php?ID=1066734&DL=4114,BMW,182800,18260,17-Oct-12,139000,2012,4568,Auto,,18/4/2022,97253,97253,,0,4395,1945,5,Sports Car
244,https://www.sgcarmart.com/used_cars/info.php?ID=1088147&DL=2756,Volkswagen,18800,13430,17-Apr-13,,2012,620,Auto,11516,18/4/2022,20638,10894,61029,39,1390,1417,1,Mid-Sized Sedan
